label,class_name,filename,synth_group
67,c67,train_000217.jpg,1
58,c58,train_000218.jpg,2
36,c36,train_000219.jpg,0
4,c4,train_000220.jpg,1
3,c3,train_000221.jpg,2
93,c93,train_000222.jpg,0
36,c36,train_000223.jpg,1
13,c13,train_000224.jpg,2
82,c82,train_000225.jpg,0
71,c71,train_000226.jpg,1
27,c27,train_000227.jpg,2
85,c85,train_000228.jpg,0
82,c82,train_000229.jpg,1
13,c13,train_000230.jpg,2
70,c70,train_000231.jpg,0
77,c77,train_000232.jpg,1
89,c89,train_000233.jpg,2
83,c83,train_000234.jpg,0
15,c15,train_000235.jpg,1
74,c74,train_000236.jpg,2
78,c78,train_000237.jpg,0
94,c94,train_000238.jpg,1
19,c19,train_000239.jpg,2
98,c98,train_000240.jpg,0
95,c95,train_000241.jpg,1
90,c90,train_000242.jpg,2
51,c51,train_000243.jpg,0
94,c94,train_000244.jpg,1
66,c66,train_000245.jpg,2
28,c28,train_000246.jpg,0
74,c74,train_000247.jpg,1
35,c35,train_000248.jpg,2
92,c92,train_000249.jpg,0
31,c31,train_000250.jpg,1
20,c20,train_000251.jpg,2
58,c58,train_000252.jpg,0
57,c57,train_000253.jpg,1
0,c0,train_000254.jpg,2
50,c50,train_000255.jpg,0
85,c85,train_000256.jpg,1
87,c87,train_000257.jpg,2
66,c66,train_000258.jpg,0
30,c30,train_000259.jpg,1
20,c20,train_000260.jpg,2
2,c2,train_000261.jpg,0
78,c78,train_000262.jpg,1
50,c50,train_000263.jpg,2
0,c0,train_000264.jpg,0
40,c40,train_000265.jpg,1
15,c15,train_000266.jpg,2
57,c57,train_000267.jpg,0
79,c79,train_000268.jpg,1
20,c20,train_000269.jpg,2
37,c37,train_000270.jpg,0
63,c63,train_000271.jpg,1
92,c92,train_000272.jpg,2
87,c87,train_000273.jpg,0
57,c57,train_000274.jpg,1
95,c95,train_000275.jpg,2
50,c50,train_000276.jpg,0
72,c72,train_000277.jpg,1
99,c99,train_000278.jpg,2
76,c76,train_000279.jpg,0
72,c72,train_000280.jpg,1
51,c51,train_000281.jpg,2
65,c65,train_000282.jpg,0
28,c28,train_000283.jpg,1
69,c69,train_000284.jpg,2
53,c53,train_000285.jpg,0
62,c62,train_000286.jpg,1
18,c18,train_000287.jpg,2
72,c72,train_000288.jpg,0
78,c78,train_000289.jpg,1
48,c48,train_000290.jpg,2
23,c23,train_000291.jpg,0
26,c26,train_000292.jpg,1
80,c80,train_000293.jpg,2
97,c97,train_000294.jpg,0
46,c46,train_000295.jpg,1
98,c98,train_000296.jpg,2
66,c66,train_000297.jpg,0
0,c0,train_000298.jpg,1
62,c62,train_000299.jpg,2
49,c49,train_000300.jpg,0
57,c57,train_000301.jpg,1
12,c12,train_000302.jpg,2
79,c79,train_000303.jpg,0
16,c16,train_000304.jpg,1
44,c44,train_000305.jpg,2
6,c6,train_000306.jpg,0
61,c61,train_000307.jpg,1
11,c11,train_000308.jpg,2
83,c83,train_000309.jpg,0
0,c0,train_000310.jpg,1
75,c75,train_000311.jpg,2
31,c31,train_000312.jpg,0
16,c16,train_000313.jpg,1
75,c75,train_000314.jpg,2
56,c56,train_000315.jpg,0
1,c1,train_000316.jpg,1
75,c75,train_000317.jpg,2
52,c52,train_000318.jpg,0
55,c55,train_000319.jpg,1
41,c41,train_000320.jpg,2
68,c68,train_000321.jpg,0
3,c3,train_000322.jpg,1
45,c45,train_000323.jpg,2
6,c6,train_000324.jpg,0
58,c58,train_000325.jpg,1
5,c5,train_000326.jpg,2
19,c19,train_000327.jpg,0
67,c67,train_000328.jpg,1
70,c70,train_000329.jpg,2
7,c7,train_000330.jpg,0
37,c37,train_000331.jpg,1
80,c80,train_000332.jpg,2
73,c73,train_000333.jpg,0
42,c42,train_000334.jpg,1
96,c96,train_000335.jpg,2
64,c64,train_000336.jpg,0
74,c74,train_000337.jpg,1
22,c22,train_000338.jpg,2
89,c89,train_000339.jpg,0
51,c51,train_000340.jpg,1
87,c87,train_000341.jpg,2
22,c22,train_000342.jpg,0
86,c86,train_000343.jpg,1
47,c47,train_000344.jpg,2
87,c87,train_000345.jpg,0
23,c23,train_000346.jpg,1
33,c33,train_000347.jpg,2
13,c13,train_000348.jpg,0
18,c18,train_000349.jpg,1
62,c62,train_000350.jpg,2
90,c90,train_000351.jpg,0
82,c82,train_000352.jpg,1
98,c98,train_000353.jpg,2
41,c41,train_000354.jpg,0
71,c71,train_000355.jpg,1
84,c84,train_000356.jpg,2
30,c30,train_000357.jpg,0
90,c90,train_000358.jpg,1
10,c10,train_000359.jpg,2
76,c76,train_000360.jpg,0
33,c33,train_000361.jpg,1
84,c84,train_000362.jpg,2
45,c45,train_000363.jpg,0
29,c29,train_000364.jpg,1
73,c73,train_000365.jpg,2
25,c25,train_000366.jpg,0
53,c53,train_000367.jpg,1
10,c10,train_000368.jpg,2
95,c95,train_000369.jpg,0
15,c15,train_000370.jpg,1
49,c49,train_000371.jpg,2
21,c21,train_000372.jpg,0
58,c58,train_000373.jpg,1
46,c46,train_000374.jpg,2
93,c93,train_000375.jpg,0
4,c4,train_000376.jpg,1
7,c7,train_000377.jpg,2
45,c45,train_000378.jpg,0
35,c35,train_000379.jpg,1
54,c54,train_000380.jpg,2
83,c83,train_000381.jpg,0
91,c91,train_000382.jpg,1
60,c60,train_000383.jpg,2
99,c99,train_000384.jpg,0
6,c6,train_000385.jpg,1
24,c24,train_000386.jpg,2
72,c72,train_000387.jpg,0
97,c97,train_000388.jpg,1
85,c85,train_000389.jpg,2
68,c68,train_000390.jpg,0
50,c50,train_000391.jpg,1
30,c30,train_000392.jpg,2
80,c80,train_000393.jpg,0
32,c32,train_000394.jpg,1
60,c60,train_000395.jpg,2
2,c2,train_000396.jpg,0
99,c99,train_000397.jpg,1
95,c95,train_000398.jpg,2
93,c93,train_000399.jpg,0
29,c29,train_000400.jpg,1
17,c17,train_000401.jpg,2
79,c79,train_000402.jpg,0
91,c91,train_000403.jpg,1
36,c36,train_000404.jpg,2
9,c9,train_000405.jpg,0
45,c45,train_000406.jpg,1
14,c14,train_000407.jpg,2
53,c53,train_000408.jpg,0
29,c29,train_000409.jpg,1
40,c40,train_000410.jpg,2
57,c57,train_000411.jpg,0
70,c70,train_000412.jpg,1
24,c24,train_000413.jpg,2
10,c10,train_000414.jpg,0
68,c68,train_000415.jpg,1
85,c85,train_000416.jpg,2
11,c11,train_000417.jpg,0
73,c73,train_000418.jpg,1
45,c45,train_000419.jpg,2
90,c90,train_000420.jpg,0
82,c82,train_000421.jpg,1
94,c94,train_000422.jpg,2
37,c37,train_000423.jpg,0
12,c12,train_000424.jpg,1
53,c53,train_000425.jpg,2
40,c40,train_000426.jpg,0
48,c48,train_000427.jpg,1
64,c64,train_000428.jpg,2
94,c94,train_000429.jpg,0
25,c25,train_000430.jpg,1
44,c44,train_000431.jpg,2
6,c6,train_000432.jpg,0
22,c22,train_000433.jpg,1
33,c33,train_000434.jpg,2
24,c24,train_000435.jpg,0
92,c92,train_000436.jpg,1
81,c81,train_000437.jpg,2
14,c14,train_000438.jpg,0
71,c71,train_000439.jpg,1
18,c18,train_000440.jpg,2
96,c96,train_000441.jpg,0
63,c63,train_000442.jpg,1
89,c89,train_000443.jpg,2
57,c57,train_000444.jpg,0
12,c12,train_000445.jpg,1
72,c72,train_000446.jpg,2
7,c7,train_000447.jpg,0
89,c89,train_000448.jpg,1
61,c61,train_000449.jpg,2
76,c76,train_000450.jpg,0
25,c25,train_000451.jpg,1
19,c19,train_000452.jpg,2
61,c61,train_000453.jpg,0
54,c54,train_000454.jpg,1
13,c13,train_000455.jpg,2
75,c75,train_000456.jpg,0
85,c85,train_000457.jpg,1
53,c53,train_000458.jpg,2
51,c51,train_000459.jpg,0
56,c56,train_000460.jpg,1
34,c34,train_000461.jpg,2
39,c39,train_000462.jpg,0
62,c62,train_000463.jpg,1
68,c68,train_000464.jpg,2
28,c28,train_000465.jpg,0
0,c0,train_000466.jpg,1
71,c71,train_000467.jpg,2
61,c61,train_000468.jpg,0
45,c45,train_000469.jpg,1
88,c88,train_000470.jpg,2
28,c28,train_000471.jpg,0
60,c60,train_000472.jpg,1
24,c24,train_000473.jpg,2
45,c45,train_000474.jpg,0
97,c97,train_000475.jpg,1
42,c42,train_000476.jpg,2
79,c79,train_000477.jpg,0
93,c93,train_000478.jpg,1
78,c78,train_000479.jpg,2
6,c6,train_000480.jpg,0
52,c52,train_000481.jpg,1
38,c38,train_000482.jpg,2
87,c87,train_000483.jpg,0
95,c95,train_000484.jpg,1
94,c94,train_000485.jpg,2
79,c79,train_000486.jpg,0
52,c52,train_000487.jpg,1
34,c34,train_000488.jpg,2
71,c71,train_000489.jpg,0
80,c80,train_000490.jpg,1
33,c33,train_000491.jpg,2
61,c61,train_000492.jpg,0
24,c24,train_000493.jpg,1
62,c62,train_000494.jpg,2
99,c99,train_000495.jpg,0
14,c14,train_000496.jpg,1
64,c64,train_000497.jpg,2
27,c27,train_000498.jpg,0
7,c7,train_000499.jpg,1
69,c69,train_000500.jpg,2
27,c27,train_000501.jpg,0
21,c21,train_000502.jpg,1
63,c63,train_000503.jpg,2
42,c42,train_000504.jpg,0
88,c88,train_000505.jpg,1
34,c34,train_000506.jpg,2
59,c59,train_000507.jpg,0
17,c17,train_000508.jpg,1
98,c98,train_000509.jpg,2
54,c54,train_000510.jpg,0
32,c32,train_000511.jpg,1
9,c9,train_000512.jpg,2
56,c56,train_000513.jpg,0
11,c11,train_000514.jpg,1
40,c40,train_000515.jpg,2
37,c37,train_000516.jpg,0
48,c48,train_000517.jpg,1
90,c90,train_000518.jpg,2
64,c64,train_000519.jpg,0
1,c1,train_000520.jpg,1
60,c60,train_000521.jpg,2
55,c55,train_000522.jpg,0
9,c9,train_000523.jpg,1
21,c21,train_000524.jpg,2
18,c18,train_000525.jpg,0
38,c38,train_000526.jpg,1
41,c41,train_000527.jpg,2
15,c15,train_000528.jpg,0
16,c16,train_000529.jpg,1
63,c63,train_000530.jpg,2
87,c87,train_000531.jpg,0
93,c93,train_000532.jpg,1
52,c52,train_000533.jpg,2
59,c59,train_000534.jpg,0
86,c86,train_000535.jpg,1
42,c42,train_000536.jpg,2
68,c68,train_000537.jpg,0
8,c8,train_000538.jpg,1
16,c16,train_000539.jpg,2
81,c81,train_000540.jpg,0
29,c29,train_000541.jpg,1
39,c39,train_000542.jpg,2
85,c85,train_000543.jpg,0
88,c88,train_000544.jpg,1
4,c4,train_000545.jpg,2
23,c23,train_000546.jpg,0
11,c11,train_000547.jpg,1
96,c96,train_000548.jpg,2
68,c68,train_000549.jpg,0
91,c91,train_000550.jpg,1
74,c74,train_000551.jpg,2
12,c12,train_000552.jpg,0
67,c67,train_000553.jpg,1
88,c88,train_000554.jpg,2
59,c59,train_000555.jpg,0
21,c21,train_000556.jpg,1
51,c51,train_000557.jpg,2
82,c82,train_000558.jpg,0
60,c60,train_000559.jpg,1
82,c82,train_000560.jpg,2
36,c36,train_000561.jpg,0
60,c60,train_000562.jpg,1
55,c55,train_000563.jpg,2
35,c35,train_000564.jpg,0
59,c59,train_000565.jpg,1
94,c94,train_000566.jpg,2
40,c40,train_000567.jpg,0
32,c32,train_000568.jpg,1
17,c17,train_000569.jpg,2
48,c48,train_000570.jpg,0
96,c96,train_000571.jpg,1
75,c75,train_000572.jpg,2
40,c40,train_000573.jpg,0
66,c66,train_000574.jpg,1
54,c54,train_000575.jpg,2
99,c99,train_000576.jpg,0
82,c82,train_000577.jpg,1
8,c8,train_000578.jpg,2
41,c41,train_000579.jpg,0
26,c26,train_000580.jpg,1
99,c99,train_000581.jpg,2
20,c20,train_000582.jpg,0
71,c71,train_000583.jpg,1
97,c97,train_000584.jpg,2
44,c44,train_000585.jpg,0
84,c84,train_000586.jpg,1
39,c39,train_000587.jpg,2
31,c31,train_000588.jpg,0
67,c67,train_000589.jpg,1
54,c54,train_000590.jpg,2
79,c79,train_000591.jpg,0
14,c14,train_000592.jpg,1
48,c48,train_000593.jpg,2
50,c50,train_000594.jpg,0
83,c83,train_000595.jpg,1
42,c42,train_000596.jpg,2
27,c27,train_000597.jpg,0
76,c76,train_000598.jpg,1
89,c89,train_000599.jpg,2
4,c4,train_000600.jpg,0
40,c40,train_000601.jpg,1
46,c46,train_000602.jpg,2
52,c52,train_000603.jpg,0
41,c41,train_000604.jpg,1
98,c98,train_000605.jpg,2
85,c85,train_000606.jpg,0
30,c30,train_000607.jpg,1
51,c51,train_000608.jpg,2
60,c60,train_000609.jpg,0
51,c51,train_000610.jpg,1
62,c62,train_000611.jpg,2
3,c3,train_000612.jpg,0
25,c25,train_000613.jpg,1
29,c29,train_000614.jpg,2
0,c0,train_000615.jpg,0
47,c47,train_000616.jpg,1
1,c1,train_000617.jpg,2
2,c2,train_000618.jpg,0
22,c22,train_000619.jpg,1
88,c88,train_000620.jpg,2
31,c31,train_000621.jpg,0
26,c26,train_000622.jpg,1
0,c0,train_000623.jpg,2
4,c4,train_000624.jpg,0
69,c69,train_000625.jpg,1
49,c49,train_000626.jpg,2
94,c94,train_000627.jpg,0
63,c63,train_000628.jpg,1
21,c21,train_000629.jpg,2
27,c27,train_000630.jpg,0
38,c38,train_000631.jpg,1
11,c11,train_000632.jpg,2
2,c2,train_000633.jpg,0
70,c70,train_000634.jpg,1
78,c78,train_000635.jpg,2
46,c46,train_000636.jpg,0
43,c43,train_000637.jpg,1
83,c83,train_000638.jpg,2
56,c56,train_000639.jpg,0
91,c91,train_000640.jpg,1
24,c24,train_000641.jpg,2
81,c81,train_000642.jpg,0
54,c54,train_000643.jpg,1
89,c89,train_000644.jpg,2
33,c33,train_000645.jpg,0
43,c43,train_000646.jpg,1
4,c4,train_000647.jpg,2
66,c66,train_000648.jpg,0
49,c49,train_000649.jpg,1
69,c69,train_000650.jpg,2
67,c67,train_000651.jpg,0
45,c45,train_000652.jpg,1
17,c17,train_000653.jpg,2
79,c79,train_000654.jpg,0
17,c17,train_000655.jpg,1
9,c9,train_000656.jpg,2
22,c22,train_000657.jpg,0
37,c37,train_000658.jpg,1
79,c79,train_000659.jpg,2
15,c15,train_000660.jpg,0
86,c86,train_000661.jpg,1
75,c75,train_000662.jpg,2
20,c20,train_000663.jpg,0
28,c28,train_000664.jpg,1
1,c1,train_000665.jpg,2
57,c57,train_000666.jpg,0
70,c70,train_000667.jpg,1
70,c70,train_000668.jpg,2
9,c9,train_000669.jpg,0
89,c89,train_000670.jpg,1
9,c9,train_000671.jpg,2
9,c9,train_000672.jpg,0
47,c47,train_000673.jpg,1
10,c10,train_000674.jpg,2
17,c17,train_000675.jpg,0
94,c94,train_000676.jpg,1
88,c88,train_000677.jpg,2
66,c66,train_000678.jpg,0
11,c11,train_000679.jpg,1
76,c76,train_000680.jpg,2
98,c98,train_000681.jpg,0
78,c78,train_000682.jpg,1
15,c15,train_000683.jpg,2
83,c83,train_000684.jpg,0
60,c60,train_000685.jpg,1
59,c59,train_000686.jpg,2
47,c47,train_000687.jpg,0
97,c97,train_000688.jpg,1
99,c99,train_000689.jpg,2
83,c83,train_000690.jpg,0
67,c67,train_000691.jpg,1
48,c48,train_000692.jpg,2
91,c91,train_000693.jpg,0
88,c88,train_000694.jpg,1
2,c2,train_000695.jpg,2
58,c58,train_000696.jpg,0
26,c26,train_000697.jpg,1
99,c99,train_000698.jpg,2
73,c73,train_000699.jpg,0
38,c38,train_000700.jpg,1
75,c75,train_000701.jpg,2
25,c25,train_000702.jpg,0
4,c4,train_000703.jpg,1
8,c8,train_000704.jpg,2
3,c3,train_000705.jpg,0
87,c87,train_000706.jpg,1
73,c73,train_000707.jpg,2
48,c48,train_000708.jpg,0
82,c82,train_000709.jpg,1
96,c96,train_000710.jpg,2
24,c24,train_000711.jpg,0
97,c97,train_000712.jpg,1
31,c31,train_000713.jpg,2
64,c64,train_000714.jpg,0
14,c14,train_000715.jpg,1
46,c46,train_000716.jpg,2
43,c43,train_000717.jpg,0
65,c65,train_000718.jpg,1
65,c65,train_000719.jpg,2
7,c7,train_000720.jpg,0
69,c69,train_000721.jpg,1
84,c84,train_000722.jpg,2
47,c47,train_000723.jpg,0
30,c30,train_000724.jpg,1
65,c65,train_000725.jpg,2
95,c95,train_000726.jpg,0
46,c46,train_000727.jpg,1
32,c32,train_000728.jpg,2
95,c95,train_000729.jpg,0
74,c74,train_000730.jpg,1
39,c39,train_000731.jpg,2
20,c20,train_000732.jpg,0
79,c79,train_000733.jpg,1
10,c10,train_000734.jpg,2
84,c84,train_000735.jpg,0
33,c33,train_000736.jpg,1
84,c84,train_000737.jpg,2
34,c34,train_000738.jpg,0
84,c84,train_000739.jpg,1
5,c5,train_000740.jpg,2
72,c72,train_000741.jpg,0
7,c7,train_000742.jpg,1
11,c11,train_000743.jpg,2
16,c16,train_000744.jpg,0
49,c49,train_000745.jpg,1
78,c78,train_000746.jpg,2
62,c62,train_000747.jpg,0
87,c87,train_000748.jpg,1
80,c80,train_000749.jpg,2
61,c61,train_000750.jpg,0
21,c21,train_000751.jpg,1
31,c31,train_000752.jpg,2
70,c70,train_000753.jpg,0
47,c47,train_000754.jpg,1
90,c90,train_000755.jpg,2
64,c64,train_000756.jpg,0
43,c43,train_000757.jpg,1
72,c72,train_000758.jpg,2
50,c50,train_000759.jpg,0
54,c54,train_000760.jpg,1
66,c66,train_000761.jpg,2
27,c27,train_000762.jpg,0
96,c96,train_000763.jpg,1
67,c67,train_000764.jpg,2
23,c23,train_000765.jpg,0
35,c35,train_000766.jpg,1
65,c65,train_000767.jpg,2
56,c56,train_000768.jpg,0
25,c25,train_000769.jpg,1
2,c2,train_000770.jpg,2
13,c13,train_000771.jpg,0
44,c44,train_000772.jpg,1
37,c37,train_000773.jpg,2
31,c31,train_000774.jpg,0
46,c46,train_000775.jpg,1
85,c85,train_000776.jpg,2
17,c17,train_000777.jpg,0
92,c92,train_000778.jpg,1
34,c34,train_000779.jpg,2
96,c96,train_000780.jpg,0
19,c19,train_000781.jpg,1
25,c25,train_000782.jpg,2
32,c32,train_000783.jpg,0
19,c19,train_000784.jpg,1
58,c58,train_000785.jpg,2
94,c94,train_000786.jpg,0
86,c86,train_000787.jpg,1
90,c90,train_000788.jpg,2
33,c33,train_000789.jpg,0
18,c18,train_000790.jpg,1
22,c22,train_000791.jpg,2
13,c13,train_000792.jpg,0
19,c19,train_000793.jpg,1
93,c93,train_000794.jpg,2
91,c91,train_000795.jpg,0
8,c8,train_000796.jpg,1
10,c10,train_000797.jpg,2
78,c78,train_000798.jpg,0
20,c20,train_000799.jpg,1
69,c69,train_000800.jpg,2
80,c80,train_000801.jpg,0
93,c93,train_000802.jpg,1
58,c58,train_000803.jpg,2
25,c25,train_000804.jpg,0
31,c31,train_000805.jpg,1
56,c56,train_000806.jpg,2
41,c41,train_000807.jpg,0
83,c83,train_000808.jpg,1
26,c26,train_000809.jpg,2
92,c92,train_000810.jpg,0
61,c61,train_000811.jpg,1
50,c50,train_000812.jpg,2
77,c77,train_000813.jpg,0
73,c73,train_000814.jpg,1
20,c20,train_000815.jpg,2
49,c49,train_000816.jpg,0
89,c89,train_000817.jpg,1
56,c56,train_000818.jpg,2
36,c36,train_000819.jpg,0
32,c32,train_000820.jpg,1
55,c55,train_000821.jpg,2
27,c27,train_000822.jpg,0
6,c6,train_000823.jpg,1
11,c11,train_000824.jpg,2
62,c62,train_000825.jpg,0
44,c44,train_000826.jpg,1
88,c88,train_000827.jpg,2
25,c25,train_000828.jpg,0
42,c42,train_000829.jpg,1
16,c16,train_000830.jpg,2
52,c52,train_000831.jpg,0
67,c67,train_000832.jpg,1
73,c73,train_000833.jpg,2
63,c63,train_000834.jpg,0
28,c28,train_000835.jpg,1
35,c35,train_000836.jpg,2
3,c3,train_000837.jpg,0
38,c38,train_000838.jpg,1
96,c96,train_000839.jpg,2
10,c10,train_000840.jpg,0
1,c1,train_000841.jpg,1
72,c72,train_000842.jpg,2
94,c94,train_000843.jpg,0
15,c15,train_000844.jpg,1
91,c91,train_000845.jpg,2
59,c59,train_000846.jpg,0
37,c37,train_000847.jpg,1
7,c7,train_000848.jpg,2
62,c62,train_000849.jpg,0
63,c63,train_000850.jpg,1
26,c26,train_000851.jpg,2
48,c48,train_000852.jpg,0
79,c79,train_000853.jpg,1
28,c28,train_000854.jpg,2
53,c53,train_000855.jpg,0
8,c8,train_000856.jpg,1
48,c48,train_000857.jpg,2
70,c70,train_000858.jpg,0
98,c98,train_000859.jpg,1
80,c80,train_000860.jpg,2
99,c99,train_000861.jpg,0
42,c42,train_000862.jpg,1
82,c82,train_000863.jpg,2
15,c15,train_000864.jpg,0
36,c36,train_000865.jpg,1
65,c65,train_000866.jpg,2
75,c75,train_000867.jpg,0
14,c14,train_000868.jpg,1
10,c10,train_000869.jpg,2
28,c28,train_000870.jpg,0
88,c88,train_000871.jpg,1
86,c86,train_000872.jpg,2
